Date,Price,Open,High,Low,Vol.,Change %
10/30/2020,63738.00,"64,199",64813,"63,584",1.39M,-0.72%
10/29/2020,64199.00,"64,813",65120,"64,122",975.78K,-0.71%
10/28/2020,64660.00,"66,042",66426,"64,122",1.11M,-2.09%
10/27/2020,66042.00,"66,042",67040,"65,658",1.49M,0.00%
10/26/2020,66042.00,"67,194",67424,"66,042",1.16M,-1.71%
10/23/2020,67194.00,"66,733",67194,"66,579",839.39K,1.04%
10/22/2020,66503.00,"66,119",66503,"65,351",1.69M,0.47%
10/21/2020,66195.00,"67,424",68038,"65,965",1.85M,-1.71%
10/20/2020,67347.00,"66,810",67424,"66,733",1.37M,0.23%
10/19/2020,67194.00,"67,578",67808,"67,194",1.34M,-0.79%
10/16/2020,67731.00,"67,962",68038,"67,194",853.45K,-0.45%
10/15/2020,68038.00,"67,731",68038,"66,656",1.82M,0.45%
10/14/2020,67731.00,"66,656",68346,"66,579",1.54M,1.96%
10/13/2020,66426.00,"66,042",66733,"65,658",1.04M,0.70%
10/12/2020,65965.00,"66,042",66810,"65,120",2.01M,1.30%
10/9/2020,65120.00,"64,890",65274,"64,890",467.27K,0.00%
10/8/2020,65120.00,"65,658",65658,"64,352",700.70K,-0.24%
10/7/2020,65274.00,"64,199",65427,"63,815",1.26M,1.31%
10/6/2020,64429.00,"64,352",64813,"63,892",1.41M,0.48%
10/5/2020,64122.00,"64,890",65274,"64,045",1.04M,-0.60%
10/2/2020,64506.00,"65,120",65274,"61,434",1.14M,-0.94%
10/1/2020,65120.00,"65,351",65351,"64,660",468.33K,0.83%
9/30/2020,64583.00,"65,274",65274,"64,352",745.76K,-0.59%
9/29/2020,64967.00,"66,042",66119,"64,352",2.05M,-1.63%
9/28/2020,66042.00,"65,888",66195,"65,581",1.60M,0.00%
9/25/2020,66042.00,"66,119",66195,"65,658",1.41M,-0.12%
9/24/2020,66119.00,"64,583",66195,"64,583",2.08M,0.82%
9/23/2020,65581.00,"64,660",65658,"64,660",1.78M,1.67%
9/22/2020,64506.00,"63,738",64813,"63,584",2.23M,1.20%
9/21/2020,63738.00,"63,815",64199,"63,738",2.13M,0.12%
9/18/2020,63661.00,"63,277",63738,"63,277",1.52M,0.48%
9/17/2020,63354.00,"63,354",63738,"62,970",1.33M,-0.48%
9/16/2020,63661.00,"63,431",63815,"62,970",801.37K,0.48%
9/15/2020,63354.00,"63,738",64122,"63,354",1.27M,-0.60%
9/14/2020,63738.00,"63,584",63815,"63,508",758.81K,0.85%
9/11/2020,63200.00,"63,047",63431,"62,817",849.42K,0.24%
9/10/2020,63047.00,"63,738",63968,"63,047",880.06K,-0.12%
9/9/2020,63124.00,"62,970",63892,"62,586",1.88M,-0.36%
9/8/2020,63354.00,"64,199",64429,"63,200",2.53M,-1.32%
9/7/2020,64199.00,"65,043",65351,"64,199",1.51M,-1.53%
9/4/2020,65197.00,"65,274",66119,"65,120",3.09M,-1.51%
9/3/2020,66195.00,"64,276",66426,"64,276",3.19M,3.85%
9/1/2020,63738.00,"63,738",63968,"63,661",2.07M,0.00%
8/31/2020,63738.00,"64,506",64890,"63,584",1.24M,-0.48%
8/28/2020,64045.00,"64,199",64429,"63,968",2.10M,-0.12%
8/27/2020,64122.00,"64,122",64429,"63,892",1.28M,0.00%
8/26/2020,64122.00,"64,429",64429,"64,045",2.02M,-0.48%
8/25/2020,64429.00,"64,429",65197,"64,429",2.23M,0.00%
8/24/2020,64429.00,"63,738",64967,"63,738",1.95M,1.21%
8/21/2020,63661.00,"63,738",63892,"63,431",1.64M,-0.12%
8/20/2020,63738.00,"63,738",64890,"63,738",1.40M,0.00%
8/19/2020,63738.00,"63,200",63738,"62,970",748.74K,0.85%
8/18/2020,63200.00,"63,200",63431,"62,740",423.24K,0.00%
8/17/2020,63200.00,"62,970",63661,"62,740",496.98K,0.37%
8/14/2020,62970.00,"63,738",63815,"62,893",1.05M,-1.20%
8/13/2020,63738.00,"63,661",63738,"62,970",491.67K,1.10%
8/12/2020,63047.00,"63,047",63200,"62,893",396.11K,0.00%
8/11/2020,63047.00,"63,354",63431,"62,817",399.29K,0.24%
8/10/2020,62893.00,"63,738",63892,"62,893",735.70K,-1.21%
8/7/2020,63661.00,"63,738",63738,"63,277",661.81K,0.12%
8/6/2020,63584.00,"63,431",63815,"62,893",1.02M,0.12%
8/5/2020,63508.00,"62,893",63738,"61,741",993.80K,0.98%
8/4/2020,62893.00,"61,434",62893,"60,973",787.09K,3.93%
8/3/2020,60513.00,"58,363",60513,"58,363",539.52K,3.14%
7/31/2020,58670.00,"58,363",59438,"58,363",858.67K,-1.29%
7/30/2020,59438.00,"59,591",60282,"59,361",1.20M,-0.13%
7/29/2020,59514.00,"58,363",59898,"57,671",1.06M,-1.27%
7/28/2020,60282.00,"59,130",60513,"58,746",1.16M,1.95%
7/27/2020,59130.00,"58,363",61434,"58,363",1.63M,-4.94%
7/24/2020,62202.00,"63,047",63200,"60,282",1.71M,-1.82%
7/23/2020,63354.00,"63,354",63584,"63,047",1.72M,0.00%
7/22/2020,63354.00,"63,354",63354,"63,124",797.91K,0.00%
7/21/2020,63354.00,"63,354",63584,"62,740",869.90K,0.36%
7/20/2020,63124.00,"63,354",63508,"62,740",889.16K,-0.72%
7/17/2020,63584.00,"64,199",64199,"63,584",801.33K,-0.84%
7/16/2020,64122.00,"64,352",64429,"63,661",1.39M,0.00%
7/15/2020,64122.00,"63,892",64352,"63,892",1.53M,0.60%
7/14/2020,63738.00,"63,661",63738,"63,124",544.99K,0.12%
7/13/2020,63661.00,"64,045",64122,"63,277",474.20K,0.24%
7/10/2020,63508.00,"64,045",64199,"63,047",1.17M,-1.08%
7/9/2020,64199.00,"64,429",64429,"63,968",1.23M,0.72%
7/8/2020,63738.00,"63,892",64045,"63,584",619.10K,-0.48%
7/7/2020,64045.00,"64,506",64660,"63,968",1.71M,0.60%
7/6/2020,63661.00,"63,738",64045,"63,277",1.56M,-0.12%
7/3/2020,63738.00,"63,354",63968,"63,124",472.55K,0.48%
7/2/2020,63431.00,"63,892",63892,"62,202",598.50K,-0.12%
7/1/2020,63508.00,"61,665",63508,"61,434",516.07K,2.99%
6/30/2020,61665.00,"63,354",63354,"61,434",905.95K,-1.47%
6/29/2020,62586.00,"63,968",63968,"62,279",758.12K,-2.16%
6/26/2020,63968.00,"64,583",65043,"63,738",454.17K,-0.48%
6/25/2020,64276.00,"63,508",64813,"63,508",646.49K,-1.18%
6/24/2020,65043.00,"66,042",66042,"64,583",906.16K,-1.51%
6/23/2020,66042.00,"65,658",66810,"65,504",1.17M,0.58%
6/22/2020,65658.00,"65,274",65735,"65,274",1.67M,0.12%
6/19/2020,65581.00,"65,274",66042,"65,274",923.79K,0.47%
6/18/2020,65274.00,"64,506",66426,"64,429",2.31M,0.95%
6/17/2020,64660.00,"65,274",65427,"64,352",941.47K,0.60%
6/16/2020,64276.00,"64,506",64506,"63,277",1.02M,2.07%
6/15/2020,62970.00,"65,735",65888,"62,817",1.55M,-4.21%
6/12/2020,65735.00,"63,354",66426,"63,354",2.06M,-2.73%
6/11/2020,67578.00,"68,730",68806,"66,810",1.49M,-1.78%
6/10/2020,68806.00,"68,730",68960,"68,576",1.01M,0.11%
6/9/2020,68730.00,"69,037",69114,"68,653",532.97K,0.11%
6/8/2020,68653.00,"68,346",69267,"67,885",1.02M,0.45%
6/5/2020,68346.00,"68,422",68576,"66,810",1.03M,0.00%
6/4/2020,68346.00,"67,578",68346,"67,578",574.51K,1.25%
6/3/2020,67501.00,"66,810",67501,"66,733",590.47K,1.50%
6/2/2020,66503.00,"66,733",66733,"66,272",1.29M,0.12%
6/1/2020,66426.00,"65,658",66579,"65,658",925.50K,1.53%
5/29/2020,65427.00,"65,274",66042,"64,890",1.48M,0.83%
5/28/2020,64890.00,"63,738",65351,"63,738",2.36M,1.93%
5/27/2020,63661.00,"63,738",64813,"63,661",1.04M,0.48%
5/26/2020,63354.00,"62,202",63431,"62,202",945.43K,1.73%
5/25/2020,62279.00,"62,125",62433,"62,049",904.31K,0.12%
5/22/2020,62202.00,"62,356",62433,"61,434",1.03M,-0.25%
5/21/2020,62356.00,"61,434",62356,"61,127",1.82M,2.01%
5/20/2020,61127.00,"60,206",61204,"60,206",906.22K,0.76%
5/19/2020,60666.00,"61,357",61511,"60,513",1.44M,0.64%
5/18/2020,60282.00,"58,593",60666,"58,209",1.28M,3.29%
5/15/2020,58363.00,"58,670",58746,"58,055",2.04M,0.00%
5/14/2020,58363.00,"57,595",58670,"57,518",2.71M,0.53%
5/13/2020,58055.00,"58,055",58746,"55,291",2.36M,0.00%
5/12/2020,58055.00,"57,287",58363,"57,134",2.81M,1.48%
5/11/2020,57211.00,"56,443",57211,"55,675",2.16M,1.36%
5/8/2020,56443.00,"53,755",56980,"53,601",4.93M,5.45%
5/7/2020,53525.00,"52,066",53525,"51,989",2.47M,3.11%
5/6/2020,51912.00,"51,682",51989,"51,067",1.09M,1.20%
5/5/2020,51298.00,"51,682",51989,"51,298",1.29M,-0.89%
5/4/2020,51758.00,"52,219",52296,"51,298",1.09M,-0.88%
4/29/2020,52219.00,"51,451",52296,"51,451",1.94M,1.49%
4/28/2020,51451.00,"51,298",52603,"50,069",2.62M,0.30%
4/27/2020,51298.00,"53,678",53678,"51,298",3.25M,-3.05%
4/24/2020,52910.00,"53,141",53448,"51,835",1.24M,-0.43%
4/23/2020,53141.00,"54,523",54523,"52,833",1.53M,-0.14%
4/22/2020,53217.00,"52,987",54600,"52,987",2.06M,-3.08%
4/21/2020,54907.00,"54,523",54907,"52,066",2.76M,-0.56%
4/20/2020,55214.00,"55,060",55598,"54,369",1.31M,0.70%
4/17/2020,54830.00,"54,907",55137,"54,446",1.88M,0.28%
4/16/2020,54676.00,"53,755",54676,"53,601",1.35M,0.42%
4/15/2020,54446.00,"53,525",54753,"53,525",1.30M,1.43%
4/14/2020,53678.00,"54,139",54369,"52,066",2.48M,-1.27%
4/13/2020,54369.00,"54,216",55137,"53,755",1.34M,0.28%
4/10/2020,54216.00,"54,523",55214,"53,448",2.04M,-0.56%
4/9/2020,54523.00,"52,219",55291,"52,219",2.29M,5.19%
4/8/2020,51835.00,"51,451",52373,"51,298",2.27M,-1.03%
4/7/2020,52373.00,"52,219",52987,"51,298",2.26M,0.29%
4/6/2020,52219.00,"51,835",52449,"50,683",2.69M,3.82%
4/3/2020,50299.00,"49,915",50914,"49,147",2.20M,0.77%
4/1/2020,49915.00,"47,228",50606,"47,228",1.57M,4.84%
3/31/2020,47612.00,"47,228",49224,"46,076",1.22M,1.64%
3/30/2020,46844.00,"46,152",47151,"45,922",2.09M,-4.84%
3/27/2020,49224.00,"48,610",50606,"47,995",2.00M,1.42%
3/26/2020,48533.00,"47,612",49685,"47,228",1.89M,1.93%
3/25/2020,47612.00,"46,076",47612,"45,845",2.34M,6.90%
3/24/2020,44540.00,"43,925",44847,"43,465",1.91M,1.40%
3/23/2020,43925.00,"44,233",44924,"43,925",2.39M,-6.99%
3/20/2020,47228.00,"50,683",50914,"47,228",3.53M,-6.82%
3/19/2020,50683.00,"51,682",52757,"50,683",1.52M,-4.76%
3/18/2020,53217.00,"52,219",54293,"52,219",1.40M,2.67%
3/17/2020,51835.00,"48,840",51835,"48,840",1.74M,0.60%
3/16/2020,51528.00,"54,523",54523,"51,067",1.30M,-5.49%
3/13/2020,54523.00,"51,221",56059,"51,221",2.37M,-0.98%
3/12/2020,55060.00,"55,291",56059,"55,060",2.02M,-6.88%
3/11/2020,59130.00,"61,741",61741,"57,134",2.30M,-3.63%
3/10/2020,61357.00,"59,898",61357,"57,902",1.83M,1.65%
3/9/2020,60359.00,"60,666",62125,"60,359",1.54M,-6.98%
3/6/2020,64890.00,"63,738",65811,"62,970",1.13M,1.68%
3/5/2020,63815.00,"63,124",64199,"63,124",1.06M,1.71%
3/4/2020,62740.00,"62,970",62970,"62,202",742.03K,-0.61%
3/3/2020,63124.00,"64,122",64122,"63,124",1.08M,0.49%
3/2/2020,62817.00,"62,586",63124,"62,433",853.62K,-0.73%
2/28/2020,63277.00,"61,511",64045,"61,511",2.18M,-1.91%
2/27/2020,64506.00,"64,506",64967,"63,661",1.57M,-1.18%
2/26/2020,65274.00,"66,042",66042,"64,506",1.48M,-1.39%
2/25/2020,66195.00,"66,042",66810,"65,888",1.57M,-1.15%
2/24/2020,66963.00,"66,042",67578,"66,042",1.27M,-2.02%
2/21/2020,68346.00,"68,730",68730,"68,346",1.15M,-0.56%
2/20/2020,68730.00,"68,883",69421,"68,499",690.47K,0.00%
2/19/2020,68730.00,"68,346",68730,"68,346",336.88K,0.11%
2/18/2020,68653.00,"68,806",68806,"68,346",552.35K,0.00%
2/17/2020,68653.00,"68,576",69037,"68,422",438.82K,0.11%
2/14/2020,68576.00,"68,346",68960,"68,346",552.25K,0.00%
2/13/2020,68576.00,"68,499",68730,"68,192",808.05K,-0.11%
2/12/2020,68653.00,"68,960",68960,"68,422",778.04K,0.22%
2/11/2020,68499.00,"68,346",68730,"68,269",663.79K,0.34%
2/10/2020,68269.00,"68,499",68730,"67,962",774.61K,-1.22%
2/7/2020,69114.00,"68,960",69728,"68,346",1.49M,0.67%
2/6/2020,68653.00,"68,346",69805,"68,192",1.14M,0.56%
2/5/2020,68269.00,"69,267",69421,"68,192",933.15K,-1.00%
2/4/2020,68960.00,"68,346",68960,"67,347",1.43M,1.24%
2/3/2020,68115.00,"64,583",69267,"63,738",1.86M,0.00%
1/31/2020,68115.00,"67,578",68960,"67,347",1.62M,-0.23%
1/30/2020,68269.00,"70,726",70957,"66,810",4.52M,-4.82%
1/22/2020,71724.00,"72,185",72953,"71,494",1.12M,-0.64%
1/21/2020,72185.00,"72,108",72646,"71,878",956.48K,0.00%
1/20/2020,72185.00,"72,569",72800,"71,801",1.06M,-0.53%
1/17/2020,72569.00,"68,730",72569,"68,730",2.83M,5.59%
1/16/2020,68730.00,"68,576",69344,"68,269",1.49M,0.22%
1/15/2020,68576.00,"68,806",68806,"68,192",1.88M,-0.11%
1/14/2020,68653.00,"68,730",69114,"68,422",1.28M,0.00%
1/13/2020,68653.00,"68,346",68960,"68,346",1.33M,-0.11%
1/10/2020,68730.00,"68,115",69421,"67,501",1.95M,0.90%
1/9/2020,68115.00,"67,347",68269,"67,347",922.13K,1.95%
1/8/2020,66810.00,"66,733",67501,"66,195",921.63K,-0.91%
1/7/2020,67424.00,"66,810",67501,"65,581",1.29M,0.34%
1/6/2020,67194.00,"68,499",68730,"67,194",1.12M,-2.67%
1/3/2020,69037.00,"70,265",70496,"69,037",684.10K,-0.99%
1/2/2020,69728.00,"69,267",70189,"68,883",492.91K,0.67%
12/31/2019,69267.00,"69,574",69958,"69,190",294.46K,-0.88%
12/30/2019,69881.00,"69,497",70803,"69,114",842.34K,0.55%
12/27/2019,69497.00,"68,576",69497,"67,808",636.56K,1.23%
12/26/2019,68653.00,"69,497",69497,"68,346",515.64K,-0.56%
12/25/2019,69037.00,"69,114",69805,"68,346",294.60K,-0.11%
12/24/2019,69114.00,"69,728",69728,"68,269",647.70K,-0.99%
12/23/2019,69805.00,"68,269",69881,"68,269",1.20M,2.95%
12/20/2019,67808.00,"67,578",67962,"67,424",496.82K,0.34%
12/19/2019,67578.00,"66,579",67731,"66,042",1.30M,1.50%
12/18/2019,66579.00,"65,581",66579,"65,504",1.08M,1.64%
12/17/2019,65504.00,"66,349",66810,"65,504",339.74K,-0.81%
12/16/2019,66042.00,"67,885",67885,"65,274",849.24K,-2.71%
12/13/2019,67885.00,"67,654",67962,"67,194",952.92K,1.03%
12/12/2019,67194.00,"66,119",67578,"66,042",593.02K,1.86%
12/11/2019,65965.00,"66,042",66042,"65,427",529.64K,0.59%
12/10/2019,65581.00,"65,504",65965,"65,274",653.68K,0.24%
12/9/2019,65427.00,"65,197",65811,"64,813",511.34K,0.35%
12/6/2019,65197.00,"65,120",65427,"64,813",327.17K,0.12%
12/5/2019,65120.00,"65,274",65811,"64,967",482.95K,0.12%
12/4/2019,65043.00,"62,893",65120,"62,586",480.71K,3.29%
12/3/2019,62970.00,"63,738",64583,"62,970",810.73K,-1.80%
12/2/2019,64122.00,"65,504",65811,"63,738",559.91K,-2.11%
11/29/2019,65504.00,"65,735",65888,"65,274",405.77K,0.00%
11/28/2019,65504.00,"66,042",66272,"65,197",631.17K,-1.16%
11/27/2019,66272.00,"65,658",66810,"65,504",618.04K,1.89%
11/26/2019,65043.00,"64,890",65888,"64,890",927.82K,0.24%
11/25/2019,64890.00,"65,658",66042,"63,431",1.84M,-1.17%
11/22/2019,65658.00,"67,270",67962,"65,427",1.72M,-2.29%
11/21/2019,67194.00,"68,422",68883,"67,194",1.28M,-2.23%
11/20/2019,68730.00,"69,881",69881,"68,730",658.77K,-1.65%
11/19/2019,69881.00,"67,578",69881,"67,578",671.89K,3.88%
11/18/2019,67270.00,"68,730",69037,"67,194",893.90K,-2.34%
11/15/2019,68883.00,"69,114",69881,"68,653",721.28K,-1.32%
11/14/2019,69805.00,"69,497",70189,"69,267",478.91K,0.44%
11/13/2019,69497.00,"70,803",70803,"69,114",901.56K,-1.31%
11/12/2019,70419.00,"70,189",70726,"70,112",760.27K,0.44%
11/11/2019,70112.00,"70,496",70496,"69,881",540.76K,-0.22%
11/8/2019,70265.00,"70,112",70573,"69,728",531.47K,0.22%
11/7/2019,70112.00,"69,881",70573,"69,881",460.44K,0.33%
11/6/2019,69881.00,"69,728",70880,"69,651",859.04K,0.22%
11/5/2019,69728.00,"70,726",71033,"69,651",786.82K,-1.30%
11/4/2019,70649.00,"68,576",71033,"68,576",1.39M,3.60%
11/1/2019,68192.00,"67,347",68653,"67,194",1.37M,1.25%
10/31/2019,67347.00,"67,654",67962,"67,270",407.48K,-0.11%
10/30/2019,67424.00,"66,119",67731,"66,119",775.44K,1.62%
10/29/2019,66349.00,"67,117",67194,"66,272",896.54K,-1.14%
10/28/2019,67117.00,"67,578",67731,"67,117",489.79K,-0.68%
10/25/2019,67578.00,"66,733",67962,"66,503",1.07M,1.27%
10/24/2019,66733.00,"65,504",66810,"65,351",842.39K,1.88%
10/23/2019,65504.00,"65,658",65888,"64,967",686.64K,-0.12%
10/22/2019,65581.00,"64,660",65888,"64,660",603.66K,1.42%
10/21/2019,64660.00,"65,197",65197,"64,199",716.44K,-0.94%
10/18/2019,65274.00,"65,658",65888,"65,120",532.40K,-0.23%
10/17/2019,65427.00,"66,349",66349,"65,120",1.31M,-1.05%
10/16/2019,66119.00,"66,195",66272,"65,811",853.31K,1.06%
10/15/2019,65427.00,"65,274",65581,"65,043",827.36K,0.23%
10/14/2019,65274.00,"65,658",66042,"65,274",792.14K,-0.35%
10/11/2019,65504.00,"64,890",65581,"64,813",931.95K,0.83%
10/10/2019,64967.00,"65,197",65427,"64,890",961.68K,0.12%
10/9/2019,64890.00,"65,351",65811,"64,890",1.10M,-0.71%
10/8/2019,65351.00,"63,584",65504,"63,584",1.87M,2.78%
10/7/2019,63584.00,"64,506",64890,"63,584",1.45M,-0.24%
10/4/2019,63738.00,"62,970",64122,"62,817",1.43M,1.22%
10/3/2019,62970.00,"62,817",62970,"61,895",1.28M,0.00%
10/2/2019,62970.00,"64,045",64276,"62,740",1.56M,-1.68%
10/1/2019,64045.00,"63,047",64199,"62,817",1.01M,1.58%
9/30/2019,63047.00,"63,661",63968,"62,893",989.88K,-0.96%
9/27/2019,63661.00,"62,433",63815,"62,049",1.77M,2.35%
9/26/2019,62202.00,"61,972",62433,"61,665",1.33M,0.37%
9/25/2019,61972.00,"61,434",62125,"60,973",930.64K,0.12%
9/24/2019,61895.00,"61,050",62049,"60,590",1.01M,2.03%
9/23/2019,60666.00,"62,663",62893,"60,666",1.51M,-2.47%
9/20/2019,62202.00,"62,586",63584,"62,202",3.57M,-0.61%
9/19/2019,62586.00,"62,202",62740,"61,818",672.75K,1.12%
9/18/2019,61895.00,"62,279",63354,"61,818",1.03M,-0.62%
9/17/2019,62279.00,"61,972",62433,"61,818",1.14M,0.12%
9/16/2019,62202.00,"62,893",63508,"62,049",889.77K,-1.10%
9/13/2019,62893.00,"61,281",62970,"61,281",1.80M,3.02%
9/12/2019,61050.00,"60,282",61050,"60,282",1.02M,1.66%
9/11/2019,60052.00,"59,361",60282,"59,361",180.49K,0.64%
9/10/2019,59668.00,"59,284",60820,"59,207",831.89K,0.65%
9/9/2019,59284.00,"59,361",59438,"59,130",301.70K,-0.13%
9/6/2019,59361.00,"59,898",59898,"59,130",367.48K,-0.39%
9/5/2019,59591.00,"59,284",60513,"59,284",521.76K,0.39%
9/4/2019,59361.00,"59,514",59514,"59,054",673.43K,-0.64%
9/3/2019,59745.00,"59,745",59822,"58,900",741.14K,0.13%
8/30/2019,59668.00,"59,130",59668,"59,130",357.45K,1.17%
8/29/2019,58977.00,"59,054",59438,"58,746",538.78K,-0.26%
8/28/2019,59130.00,"58,977",59361,"58,977",751.32K,0.65%
8/27/2019,58746.00,"60,052",60513,"58,363",1.42M,-1.67%
8/26/2019,59745.00,"60,052",60359,"59,514",857.75K,-1.77%
8/23/2019,60820.00,"61,434",61588,"60,820",576.11K,-1.00%
8/22/2019,61434.00,"61,588",61741,"61,127",972.43K,0.00%
8/21/2019,61434.00,"59,054",61665,"58,900",2.46M,4.03%
8/20/2019,59054.00,"59,745",59745,"58,900",579.00K,0.13%
8/19/2019,58977.00,"59,822",60282,"58,900",883.94K,-1.41%
8/16/2019,59822.00,"59,745",60359,"59,745",703.31K,-1.39%
8/15/2019,60666.00,"57,287",60666,"57,287",651.18K,3.54%
8/14/2019,58593.00,"59,898",59898,"58,593",452.66K,0.00%
8/13/2019,58593.00,"59,284",59514,"58,286",1.03M,-1.80%
8/12/2019,59668.00,"60,282",60513,"59,284",606.10K,-1.02%
8/9/2019,60282.00,"60,436",60973,"60,206",814.89K,0.00%
8/8/2019,60282.00,"60,282",61281,"59,975",781.59K,0.13%
8/7/2019,60206.00,"58,593",60206,"58,593",724.55K,2.75%
8/6/2019,58593.00,"58,670",59054,"58,209",1.50M,-1.42%
8/5/2019,59438.00,"60,820",61204,"59,207",1.09M,-2.15%
8/2/2019,60743.00,"61,204",61818,"60,743",867.68K,-1.74%
8/1/2019,61818.00,"61,588",61818,"61,204",687.57K,0.37%
7/31/2019,61588.00,"61,434",61818,"61,127",654.36K,-0.50%
7/30/2019,61895.00,"62,970",63354,"61,895",1.45M,-0.49%
7/29/2019,62202.00,"60,282",62202,"60,129",1.26M,3.19%
7/26/2019,60282.00,"59,668",61204,"59,514",1.20M,1.03%
7/25/2019,59668.00,"59,054",59745,"58,900",583.59K,1.04%
7/24/2019,59054.00,"61,050",61050,"58,746",1.76M,-2.54%
7/23/2019,60590.00,"60,590",60897,"60,282",798.85K,-0.13%
7/22/2019,60666.00,"60,666",61050,"60,436",1.19M,0.00%
7/19/2019,60666.00,"58,670",61281,"58,670",1.68M,3.40%
7/18/2019,58670.00,"58,286",59284,"58,055",1.10M,0.26%
7/17/2019,58516.00,"58,746",59207,"58,209",1.02M,-1.30%
7/16/2019,59284.00,"57,979",59898,"57,902",2.43M,2.93%
7/15/2019,57595.00,"56,596",57595,"56,596",1.39M,1.77%
7/12/2019,56596.00,"56,827",57211,"56,519",1.18M,-0.41%
7/11/2019,56827.00,"55,752",57287,"55,752",1.64M,2.07%
7/10/2019,55675.00,"55,675",55828,"55,214",815.57K,0.83%
7/9/2019,55214.00,"54,907",55214,"54,216",853.07K,0.84%
7/8/2019,54753.00,"55,291",55521,"54,523",922.93K,-1.79%
7/5/2019,55752.00,"55,675",55752,"55,291",543.09K,0.14%
7/4/2019,55675.00,"53,755",55675,"53,525",1.44M,4.17%
7/3/2019,53448.00,"54,139",54523,"53,448",1.02M,-1.28%
7/2/2019,54139.00,"54,907",54907,"53,985",463.21K,-1.12%
7/1/2019,54753.00,"54,523",55214,"54,446",721.76K,1.13%
6/28/2019,54139.00,"53,448",55291,"52,526",1.06M,1.44%
6/27/2019,53371.00,"54,523",54523,"53,294",1.51M,-1.42%
6/26/2019,54139.00,"55,598",55675,"54,139",1.17M,-2.62%
6/25/2019,55598.00,"55,905",55905,"55,291",498.71K,-0.82%
6/24/2019,56059.00,"54,907",56673,"54,523",1.80M,2.82%
6/21/2019,54523.00,"54,907",55291,"54,523",2.28M,-0.70%
6/20/2019,54907.00,"53,525",54907,"53,448",1.19M,2.44%
6/19/2019,53601.00,"54,062",54293,"53,294",979.09K,-0.71%
6/18/2019,53985.00,"52,987",54139,"52,373",1.22M,1.59%
6/17/2019,53141.00,"53,141",53985,"52,987",1.30M,0.00%
6/14/2019,53141.00,"51,835",53448,"51,682",3.16M,2.82%
6/13/2019,51682.00,"51,451",51835,"50,990",697.92K,0.45%
6/12/2019,51451.00,"51,758",51835,"51,374",271.67K,-0.59%
6/11/2019,51758.00,"51,067",51835,"51,067",357.41K,1.05%
6/10/2019,51221.00,"51,298",51835,"50,683",747.05K,1.68%
6/7/2019,50376.00,"51,067",51451,"50,069",626.36K,-0.45%
6/6/2019,50606.00,"51,221",51221,"49,915",503.45K,-1.20%
6/5/2019,51221.00,"51,605",51835,"51,221",343.40K,-0.74%
6/4/2019,51605.00,"50,683",51835,"50,606",494.81K,1.05%
6/3/2019,51067.00,"51,067",51605,"49,147",757.51K,-1.04%
5/31/2019,51605.00,"51,835",52219,"51,298",908.63K,-0.74%
5/30/2019,51989.00,"51,835",52296,"51,682",409.47K,0.30%
5/29/2019,51835.00,"51,912",52296,"51,605",400.04K,0.15%
5/28/2019,51758.00,"51,451",52680,"51,298",847.77K,0.00%
5/27/2019,51758.00,"51,451",52066,"51,067",435.52K,1.35%
5/24/2019,51067.00,"51,682",52219,"50,760",1.19M,-1.63%
5/23/2019,51912.00,"51,758",52219,"51,528",482.89K,0.59%
5/22/2019,51605.00,"51,835",52680,"51,451",845.61K,-0.74%
5/21/2019,51989.00,"52,142",52526,"51,989",603.76K,-0.15%
5/20/2019,52066.00,"51,298",52296,"51,221",774.61K,1.50%
5/17/2019,51298.00,"51,298",51451,"51,144",572.98K,0.00%
5/16/2019,51298.00,"51,298",51758,"51,298",525.98K,0.00%
5/15/2019,51298.00,"51,221",51758,"51,067",936.88K,0.30%
5/14/2019,51144.00,"50,222",51144,"50,222",801.94K,1.06%
5/13/2019,50606.00,"50,530",50760,"50,376",606.64K,0.46%
5/10/2019,50376.00,"50,299",50760,"50,069",707.38K,0.15%
5/9/2019,50299.00,"50,222",50683,"49,992",841.11K,0.61%
5/8/2019,49992.00,"49,608",50376,"49,608",1.21M,-0.76%
5/7/2019,50376.00,"50,914",51451,"49,762",1.41M,-1.06%
5/6/2019,50914.00,"50,837",51298,"50,606",465.18K,-0.60%
5/3/2019,51221.00,"51,298",51605,"50,760",1.01M,-0.30%
5/2/2019,51374.00,"51,912",52142,"50,990",801.88K,-1.47%
4/26/2019,52142.00,"52,066",52449,"51,835",353.78K,0.29%
4/25/2019,51989.00,"52,603",52603,"51,989",444.94K,-1.17%
4/24/2019,52603.00,"51,835",53141,"51,835",873.47K,1.48%
4/23/2019,51835.00,"52,219",52219,"50,760",1.61M,-0.59%
4/22/2019,52142.00,"51,528",52296,"51,451",399.66K,-0.15%
4/19/2019,52219.00,"52,142",52603,"52,142",296.73K,0.15%
4/18/2019,52142.00,"51,835",52757,"51,835",707.95K,-0.15%
4/17/2019,52219.00,"52,142",52373,"51,451",659.32K,0.89%
4/16/2019,51758.00,"52,219",52219,"50,990",516.32K,-0.88%
4/12/2019,52219.00,"52,680",52680,"51,912",453.49K,-0.73%
4/11/2019,52603.00,"52,987",52987,"51,989",516.89K,-0.58%
4/10/2019,52910.00,"53,371",53371,"52,833",917.48K,-1.29%
4/9/2019,53601.00,"53,525",53755,"53,294",968.71K,0.14%
